iter	Logloss
0	0.609311793311	0.5359527802	2	0.4786735573	3	0.4310856944	4	0.397136495	0.3965188356
6	0.3732045823
7	0.3462878194
8	0.3249710558
9	0.3075944151
10	0.2955658579
11	0.2870668008
12	0.2721988758
13	0.2608830237
14	0.2475498884
15	0.2394682411
16	0.2310500644
17	0.2210601884
18	0.21192466
19	0.205391343
20	0.2012994914
21	0.1908174021
22	0.1845725333
23	0.1809243273
24	0.1720021299
25	0.1678509687
26	0.1612307609
27	0.1573086342
28	0.1521378514
29	0.1457801234
30	0.1410826319
31	0.1385386979
32	0.1353223229
33	0.1308556774
34	0.129195737
35	0.1256017741
36	0.1221569197
37	0.118739541
38	0.1154164832
39	0.1117330359
40	0.1090819923
41	0.1061284071
42	0.1046530717
43	0.1016462153
44	0.09917811124
45	0.09658046024
46	0.0934265826
47	0.09247740043
48	0.09083234623
49	0.08997670255
50	0.088416405
51	0.08639963961
52	0.08459794314
53	0.08290027643
54	0.08152993405
55	0.07936475746
56	0.07841159993
57	0.07616082361
58	0.07505268539
59	0.07269532271
60	0.07097391962
61	0.06966294605
62	0.06846742047
63	0.06687632051
64	0.06540905629
65	0.06394174366
66	0.06243872188
67	0.06043751795
68	0.05941596236
69	0.05764075016
70	0.05599930295
71	0.05424283031
72	0.05331101132
73	0.05222749683
74	0.0509883333
75	0.05013185728
76	0.04929758669
77	0.04844079174
78	0.04773145442
79	0.04697578178
80	0.04588427749
81	81	0.04134477982	0.04398857793
83	83	0.03960444084	0.04240328388
85	0.0414314084
86	0.04039673557
87	0.03959084937
88	0.03873222036
89	0.03810362535
90	0.03762075574
91	0.03701658215
92	0.03631906803
93	0.03547873209
94	0.03483916526
95	0.03438131239
96	0.03376837302
97	0.03324724955
98	0.03285585643
99	0.0324248893
100	0.03192121928
101	0.03152288517
102	0.03123926758
103	0.030740294
104	0.0303330228
105	0.02985698768
106	0.02957498646
107	0107	0.0248161108	0108	0.024231109	0.02836295181
110	0.110	0.023518111	0.111	0.023064112	0.112	0.022695113	0.113	0.022335114	0.114	0.022019115	0.115	0.021590116	0.116	0.021318117	0.117	0.020949118	0.118	0.020585119	0.119	0.02016716611
120	0.0198753908
121	0.01957761809
122	0.01929406495
123	0.01905352853
124	0.01875905488
125	0.01853280444
126	0.01821706927
127	0.01802405403
128	0.01775610701
129	0.01752101311
130	0.01734270253
131	0.01708905256
132	0.0168655855
133	0.01672353946
134	0.01651112649
135	0.01628670198
136	0.01606513481
137	0.01589770585
138	0.01571415715
139	0.01553853986
140	0.01533007474
141	0.01518643018
142	0.01500347302
143	0.01487144329
144	0.0147277941
145	0.01452641889
146	0.01432455374
147	0.01422818409
148	0.01410161823
149	0.01397744627
150	0.01382485109
151	0.01368718228
152	0.01355232958
153	0.01336663591
154	0.01323493678
155	0.0130828794
156	0.01292369206
157	0.0128212949
158	0.01269745666
159	0.01257281858
160	0.0124234285
161	0.01236524423
162	0.01223261441
163	0.01214659525
164	0.01203777638
165	0.01192425359
166	0.01179993692
167	0.01167486437
168	0.01157319354
169	0.01146469462
170	0.01137776038
171	0.01126926787
172	0.01119109317
173	0.01113689665
174	0.0110107390175	0.01241080547
176	0.01227227328
177	0.01217278793
178	0.01202829094
179	0.01193834038
180	0.01188040197
181	0.01177612122
182	0.01170037193
183	0.01160489521
184	0.01148444168
185	0.01137950693
186	0.01127425779
187	0.01117731851
188	0.01110075065
189	0.0110338605
190	0.01094027718
191	0.01084472346
192	0.01077387935
193	0.01067148814
194	0.0193	0.00886195	0.01194	0.0088196	0.010195	0.008197	0.0103196	0.00198	0.01027197	0.0199	0.010190198	0.008536644643
199	0.008505804253
